lat,lon,pga_475_median,pga_475_84,pga_475_mean,pga_975_median,pga_975_84,pga_975_mean,pga_2475_median,pga_2475_84,pga_2475_mean
47.9,10.3,0.2369,0.3584,0.2628,0.3326,0.5108,0.3793,0.5174,0.8001,0.5961
47.9,10.4,0.2307,0.3543,0.2596,0.3263,0.5108,0.3754,0.502,0.8,0.5913
47.9,10.5,0.2307,0.35,0.2584,0.3281,0.5108,0.3747,0.5174,0.8,0.5919
47.9,10.6,0.2307,0.3584,0.2591,0.3282,0.5108,0.3767,0.5174,0.8,0.5966
47.9,10.7,0.2337,0.3584,0.2598,0.3369,0.512,0.3785,0.5174,0.8204,0.6011
47.9,10.8,0.2321,0.3606,0.2613,0.3326,0.5205,0.3811,0.5174,0.8264,0.6059
47.9,10.9,0.2337,0.363,0.2624,0.3369,0.5282,0.3829,0.5192,0.8264,0.6092
47.9,11,0.2307,0.363,0.2635,0.3282,0.5282,0.3845,0.5192,0.8264,0.6116
47.9,11.1,0.2337,0.363,0.2645,0.3381,0.5282,0.3857,0.5266,0.8264,0.6129
47.9,11.2,0.2337,0.363,0.2649,0.3369,0.5282,0.3861,0.5192,0.815,0.613
47.9,11.3,0.2252,0.363,0.2657,0.3292,0.5283,0.3867,0.5242,0.815,0.6132
47.9,11.4,0.2307,0.367,0.2678,0.3281,0.5282,0.3891,0.5174,0.8264,0.6155
47.9,11.5,0.2253,0.363,0.27,0.3281,0.5282,0.3919,0.5174,0.8205,0.6188
47.9,11.6,0.2307,0.3708,0.2729,0.3303,0.5282,0.3955,0.5334,0.8263,0.6234
47.9,11.7,0.2337,0.3708,0.2732,0.3382,0.5283,0.3962,0.5242,0.8264,0.6245
47.9,11.8,0.2337,0.3765,0.2767,0.3369,0.5463,0.401,0.5174,0.8396,0.6317
47.9,11.9,0.2386,0.3837,0.2815,0.3382,0.5463,0.4073,0.5266,0.8536,0.6403
47.9,12,0.2425,0.3905,0.2848,0.3478,0.565,0.4124,0.5335,0.865,0.6486
47.9,12.1,0.2425,0.3977,0.2895,0.3478,0.5708,0.419,0.5335,0.873,0.6585
47.9,12.2,0.2425,0.405,0.2944,0.3478,0.5843,0.4258,0.5335,0.9004,0.6689
47.9,12.3,0.2425,0.405,0.2924,0.3513,0.5801,0.4234,0.55,0.8867,0.6657
47.9,12.4,0.2425,0.4008,0.2886,0.3513,0.5709,0.4184,0.55,0.8818,0.6589
47.9,12.5,0.2515,0.405,0.2942,0.3591,0.5844,0.427,0.5553,0.9005,0.6734
47.9,12.6,0.2516,0.42,0.3011,0.3635,0.6043,0.4389,0.5743,0.9408,0.6957
47.9,12.7,0.261,0.4311,0.3091,0.3761,0.6251,0.4546,0.5849,0.9719,0.7252
47.9,12.8,0.2748,0.4483,0.3187,0.3995,0.6652,0.4744,0.6353,1.0344,0.7633
47.9,12.9,0.281,0.4746,0.3297,0.4159,0.691,0.4974,0.6592,1.1034,0.8102
47.9,13,0.2915,0.5047,0.3441,0.4381,0.7689,0.5274,0.7259,1.2238,0.8779
48,7.4,0.6743,1.0081,0.7397,1.0222,1.4739,1.1258,1.6312,2.3613,1.84
48,7.5,0.7066,1.0483,0.7884,1.0748,1.5651,1.1899,1.6958,2.4972,1.9439
48,7.6,0.707,1.0844,0.805,1.0908,1.5855,1.2096,1.7025,2.5439,1.9715
48,7.7,0.6775,1.0457,0.774,1.0222,1.5288,1.1617,1.6312,2.4594,1.8824
48,7.8,0.6228,0.9697,0.715,0.9191,1.4211,1.0719,1.4702,2.2741,1.7172
48,7.9,0.549,0.8678,0.6406,0.8258,1.2448,0.9572,1.3074,1.9428,1.5079
48,8,0.5042,0.7853,0.5845,0.7443,1.1275,0.8689,1.1891,1.7596,1.3709
48,8.1,0.4663,0.7577,0.5476,0.716,1.0908,0.8154,1.1386,1.7023,1.2936
48,8.2,0.4483,0.7063,0.5269,0.6893,1.0554,0.7871,1.1033,1.6471,1.2553
48,8.3,0.4443,0.7055,0.5149,0.6651,1.0211,0.7688,1.0675,1.5937,1.2261
48,8.4,0.4443,0.7056,0.5169,0.6651,1.0211,0.7712,1.069,1.5937,1.2271
48,8.5,0.4636,0.7312,0.534,0.6905,1.0554,0.7956,1.0986,1.6471,1.2608
48,8.6,0.5042,0.7645,0.5664,0.742,1.1274,0.8427,1.1668,1.7595,1.3268
48,8.7,0.549,0.8276,0.6183,0.8258,1.2044,0.9199,1.2773,1.8796,1.437
48,8.8,0.6228,0.8959,0.679,0.9191,1.2867,1.0075,1.3982,2.0076,1.56
48,8.9,0.6775,0.9697,0.7323,0.9871,1.3965,1.0788,1.4851,2.1892,1.6776
48,9,0.7056,1.0083,0.7673,1.0202,1.474,1.1277,1.5604,2.3079,1.7608
48,9.1,0.7056,1.0433,0.7739,1.0202,1.4967,1.1432,1.5603,2.3198,1.8003
48,9.2,0.6775,1.0081,0.7502,0.987,1.4738,1.1172,1.5418,2.3194,1.7658
48,9.3,0.6228,0.932,0.7058,0.9473,1.3702,1.0627,1.4649,2.1962,1.681
48,9.4,0.5726,0.8715,0.6449,0.8751,1.2885,0.9923,1.3754,2.0657,1.5735
48,9.5,0.5263,0.7729,0.5747,0.8083,1.1741,0.8944,1.284,1.8736,1.4438
48,9.6,0.4395,0.6496,0.4941,0.6893,1.0221,0.7682,1.1008,1.6311,1.2523
48,9.7,0.3747,0.549,0.4144,0.5727,0.8411,0.6376,0.9108,1.3717,1.045
48,9.8,0.3148,0.4837,0.3544,0.4739,0.7178,0.5353,0.768,1.1668,0.8673
48,9.9,0.281,0.4144,0.3125,0.4111,0.6172,0.4632,0.6571,1.0035,0.7443
48,10,0.2516,0.3765,0.2827,0.3685,0.5517,0.4137,0.5847,0.865,0.6602
48,10.1,0.2337,0.352,0.2617,0.3395,0.5205,0.3804,0.5335,0.8204,0.6022
48,10.2,0.223,0.3374,0.2468,0.3172,0.4933,0.3576,0.5016,0.7711,0.5636
48,10.3,0.2088,0.3236,0.2365,0.3012,0.4613,0.3422,0.4574,0.7331,0.5384
48,10.4,0.2078,0.3188,0.2299,0.2875,0.46,0.3326,0.4417,0.7026,0.5232
48,10.5,0.2015,0.3128,0.2258,0.2865,0.4458,0.3269,0.4318,0.6915,0.5145
48,10.6,0.1944,0.3127,0.2232,0.2853,0.4458,0.3235,0.4318,0.6814,0.51
48,10.7,0.1944,0.3025,0.2214,0.277,0.4422,0.3214,0.4279,0.6814,0.5075
48,10.8,0.1941,0.3072,0.2203,0.2769,0.433,0.3203,0.4278,0.6796,0.5065
48,10.9,0.1941,0.3072,0.2196,0.2769,0.433,0.3197,0.4279,0.6796,0.5061
48,11,0.1941,0.3023,0.2191,0.2769,0.4309,0.3191,0.4328,0.6796,0.5057
48,11.1,0.1868,0.3023,0.2182,0.2749,0.4309,0.318,0.4279,0.6796,0.5043
48,11.2,0.1868,0.3023,0.2178,0.2678,0.4309,0.3175,0.4234,0.6795,0.5036
48,11.3,0.1868,0.3024,0.2176,0.2678,0.4422,0.3173,0.4188,0.6814,0.5033
48,11.4,0.1868,0.3023,0.2182,0.2677,0.4309,0.318,0.4234,0.6795,0.504
48,11.5,0.1868,0.3023,0.219,0.2677,0.4309,0.3191,0.4144,0.6795,0.5054
48,11.6,0.1868,0.3023,0.2191,0.2749,0.4309,0.3192,0.419,0.6795,0.5056
48,11.7,0.1868,0.3023,0.2205,0.2749,0.4309,0.3212,0.4278,0.6796,0.5083
48,11.8,0.1868,0.3025,0.2224,0.2677,0.4422,0.3237,0.4187,0.7024,0.5116
48,11.9,0.1875,0.3127,0.2244,0.2678,0.4458,0.3266,0.4144,0.7025,0.516
48,12,0.1941,0.3132,0.2273,0.2769,0.452,0.3305,0.419,0.7027,0.5215
48,12.1,0.1941,0.3236,0.2304,0.277,0.4613,0.335,0.4278,0.7136,0.5283
48,12.2,0.1944,0.3236,0.2353,0.2852,0.4613,0.3412,0.4318,0.7247,0.5365
48,12.3,0.1944,0.3236,0.2314,0.2852,0.4613,0.336,0.4318,0.7237,0.5287
48,12.4,0.1944,0.3236,0.2331,0.2853,0.4613,0.3386,0.4318,0.7236,0.5333
48,12.5,0.2015,0.3348,0.237,0.2865,0.4773,0.3445,0.4417,0.7259,0.5428
48,12.6,0.2017,0.3375,0.2413,0.296,0.4933,0.3513,0.456,0.7498,0.5546
48,12.7,0.2084,0.35,0.2472,0.2963,0.5098,0.3607,0.4561,0.7745,0.5709
48,12.8,0.2156,0.363,0.2543,0.3063,0.5282,0.3726,0.4777,0.815,0.5926
48,12.9,0.223,0.3765,0.2619,0.3166,0.5463,0.3861,0.4938,0.8536,0.6195
48,13,0.2337,0.3905,0.2737,0.3395,0.5728,0.4056,0.5306,0.9109,0.6558
48.1,7.4,0.6321,0.9321,0.7142,0.9848,1.3945,1.0869,1.542,2.2743,1.7625
48.1,7.5,0.7062,1.0456,0.7784,1.0583,1.5287,1.176,1.6888,2.4594,1.915
48.1,7.6,0.7347,1.0845,0.8116,1.1008,1.5855,1.2173,1.8002,2.5439,1.9763
48.1,7.7,0.7062,1.0844,0.7901,1.0582,1.5854,1.1841,1.6887,2.4973,1.9125
48.1,7.8,0.632,1.0081,0.7304,0.9846,1.4738,1.0957,1.5118,2.3323,1.7563
48.1,7.9,0.564,0.8958,0.6477,0.8411,1.2866,0.9694,1.3328,2.0075,1.525
48.1,8,0.5233,0.7954,0.5822,0.7623,1.1611,0.8644,1.175,1.7934,1.3596
48.1,8.1,0.4663,0.7348,0.5416,0.6905,1.0845,0.803,1.1032,1.6432,1.2673
48.1,8.2,0.4483,0.7056,0.5188,0.6651,1.0206,0.7686,1.0659,1.5765,1.2148
48.1,8.3,0.4311,0.68,0.5125,0.6408,0.9871,0.758,1.0359,1.5419,1.1956
48.1,8.4,0.4483,0.7056,0.5236,0.6652,1.0206,0.7737,1.066,1.5765,1.2167
48.1,8.5,0.4944,0.7578,0.5606,0.742,1.0908,0.8304,1.1629,1.7024,1.3021
48.1,8.6,0.5726,0.8434,0.6317,0.8558,1.2157,0.9377,1.3013,1.9398,1.4584
48.1,8.7,0.68,1.0077,0.744,1.0197,1.4456,1.0988,1.5449,2.2535,1.7195
48.1,8.8,0.8276,1.21,0.8932,1.1992,1.7689,1.3099,1.8523,2.7423,2.0828
48.1,8.9,0.9697,1.4265,1.0439,1.3964,2.1046,1.5288,2.1759,3.1861,2.4084
48.1,9,1.0433,1.5407,1.1077,1.4966,2.2402,1.6317,2.2967,3.3722,2.5537
48.1,9.1,0.9698,1.4824,1.0619,1.3745,2.1712,1.5546,2.118,3.2487,2.4394
48.1,9.2,0.861,1.2627,0.9472,1.2324,1.865,1.3774,1.885,2.8353,2.1722
48.1,9.3,0.7348,1.0845,0.8228,1.0865,1.5855,1.2126,1.6618,2.4581,1.9207
48.1,9.4,0.6495,0.9659,0.7211,0.9855,1.4211,1.0845,1.4849,2.2533,1.7159
48.1,9.5,0.5564,0.845,0.6232,0.8558,1.2584,0.9645,1.3417,2.0071,1.5392
48.1,9.6,0.4814,0.707,0.5252,0.7304,1.0908,0.8161,1.1667,1.7024,1.3253
48.1,9.7,0.3824,0.5972,0.4314,0.5946,0.9104,0.6675,0.9409,1.4433,1.0904
48.1,9.8,0.3274,0.5042,0.361,0.4928,0.742,0.5495,0.7745,1.1795,0.8956
48.1,9.9,0.2792,0.4145,0.3121,0.4111,0.6336,0.4666,0.6571,1.0038,0.7551
48.1,10,0.2516,0.3683,0.2767,0.3684,0.5489,0.4082,0.5847,0.8765,0.6569
48.1,10.1,0.2307,0.3375,0.2512,0.3282,0.4934,0.3679,0.5174,0.7954,0.5867
48.1,10.2,0.2084,0.3236,0.2334,0.2963,0.4613,0.3401,0.469,0.7259,0.5388
48.1,10.3,0.1979,0.3023,0.2208,0.2817,0.4309,0.3206,0.4299,0.6796,0.5059
48.1,10.4,0.1874,0.2915,0.2115,0.2677,0.4165,0.3068,0.4066,0.641,0.4822
48.1,10.5,0.1807,0.281,0.205,0.2588,0.4026,0.297,0.3946,0.6353,0.4661
48.1,10.6,0.1743,0.2731,0.2002,0.2503,0.3964,0.2897,0.3829,0.6216,0.4551
48.1,10.7,0.1729,0.2708,0.1963,0.248,0.3891,0.2846,0.3798,0.6143,0.4477
48.1,10.8,0.168,0.2708,0.1937,0.2419,0.389,0.2812,0.3716,0.6083,0.4429
48.1,10.9,0.1664,0.261,0.1916,0.2419,0.3821,0.2786,0.3716,0.6029,0.4395
48.1,11,0.1641,0.261,0.19,0.2397,0.3821,0.2765,0.3716,0.6029,0.4371
48.1,11.1,0.162,0.261,0.1883,0.2339,0.376,0.2745,0.3647,0.5848,0.4346
48.1,11.2,0.1601,0.261,0.1871,0.2339,0.376,0.2731,0.3606,0.5848,0.433
48.1,11.3,0.1601,0.2553,0.1858,0.2339,0.3659,0.2717,0.3605,0.5798,0.4314
48.1,11.4,0.1581,0.2516,0.1853,0.2314,0.3635,0.2711,0.3569,0.5744,0.4309
48.1,11.5,0.1562,0.2553,0.1846,0.2287,0.3635,0.2704,0.3586,0.5744,0.4304
48.1,11.6,0.1562,0.2516,0.1834,0.2261,0.3635,0.269,0.3532,0.5785,0.4289
48.1,11.7,0.1541,0.2516,0.183,0.224,0.3635,0.2687,0.3422,0.5786,0.4287
48.1,11.8,0.1541,0.258,0.1841,0.224,0.3724,0.2702,0.3422,0.594,0.431
48.1,11.9,0.1544,0.261,0.1846,0.2234,0.376,0.2711,0.3515,0.594,0.4327
48.1,12,0.1562,0.261,0.1879,0.2261,0.3761,0.2753,0.3499,0.594,0.438
48.1,12.1,0.1562,0.2659,0.1902,0.2261,0.3857,0.2784,0.3499,0.6143,0.4423
48.1,12.2,0.1562,0.261,0.1889,0.2261,0.3822,0.2767,0.3499,0.6083,0.4399
48.1,12.3,0.1601,0.2708,0.1903,0.2339,0.389,0.2786,0.3569,0.6143,0.4425
48.1,12.4,0.162,0.2708,0.192,0.2339,0.3891,0.2812,0.3569,0.6143,0.4467
48.1,12.5,0.162,0.2791,0.1949,0.2373,0.4025,0.2855,0.3672,0.6216,0.4534
48.1,12.6,0.168,0.281,0.2006,0.2419,0.4026,0.2934,0.3716,0.6353,0.4648
48.1,12.7,0.168,0.2915,0.2047,0.2419,0.4165,0.3003,0.3766,0.6571,0.4761
48.1,12.8,0.1729,0.3023,0.2094,0.246,0.4309,0.3077,0.3766,0.6796,0.4898
48.1,12.9,0.1797,0.3077,0.2148,0.2562,0.4441,0.3164,0.3918,0.7025,0.5057
48.1,13,0.1807,0.3137,0.2204,0.265,0.4586,0.3256,0.4144,0.7237,0.5224
48.2,7.5,0.6743,1.0086,0.7528,1.0391,1.506,1.1398,1.6393,2.4205,1.851
48.2,7.6,0.707,1.0845,0.7926,1.0908,1.5855,1.191,1.7025,2.4973,1.9304
48.2,7.7,0.7062,1.0845,0.7851,1.0583,1.5854,1.178,1.6887,2.4972,1.9041
48.2,7.8,0.6496,1.0082,0.7322,0.9856,1.4739,1.1001,1.5119,2.3462,1.7665
48.2,7.9,0.5726,0.8958,0.6548,0.8558,1.3029,0.9836,1.3329,2.071,1.5531
48.2,8,0.5042,0.7954,0.584,0.742,1.1653,0.8675,1.175,1.8186,1.3642
48.2,8.1,0.4636,0.7329,0.5393,0.6905,1.0712,0.7973,1.0691,1.6545,1.2542
48.2,8.2,0.4483,0.7056,0.5169,0.6465,1.0201,0.7626,1.0359,1.5602,1.1996
48.2,8.3,0.4356,0.68,0.514,0.6608,0.987,0.7571,1.0343,1.5119,1.1886
48.2,8.4,0.465,0.7056,0.534,0.6905,1.0211,0.786,1.066,1.5936,1.2288
48.2,8.5,0.5234,0.7853,0.5867,0.769,1.1275,0.8644,1.189,1.7596,1.3427
48.2,8.6,0.6079,0.932,0.6902,0.9105,1.3487,1.017,1.3787,2.1178,1.5673
48.2,8.7,0.79,1.162,0.8611,1.1327,1.6824,1.2551,1.7007,2.591,1.9811
48.2,8.8,1.0411,1.5598,1.1195,1.4681,2.2868,1.6493,2.2355,3.4424,2.5763
48.2,8.9,1.2548,2.0147,1.3834,1.8344,2.8643,2.0823,2.7293,4.231,3.1766
48.2,9,1.3498,2.0921,1.4796,1.9733,3.054,2.2025,2.9241,4.4781,3.3361
48.2,9.1,1.2548,1.9374,1.3482,1.8343,2.7692,2.0195,2.6508,4.0451,3.0705
48.2,9.2,1.0236,1.5061,1.0991,1.4319,2.1713,1.5929,2.1645,3.2489,2.4637
48.2,9.3,0.7954,1.1985,0.8836,1.1572,1.7191,1.2778,1.7698,2.6046,2.0042
48.2,9.4,0.6496,1.0074,0.7253,0.9856,1.4205,1.0692,1.4608,2.1761,1.6553
48.2,9.5,0.549,0.8276,0.6048,0.8259,1.2157,0.909,1.2643,1.9399,1.421
48.2,9.6,0.4636,0.7059,0.5086,0.6905,1.0391,0.7696,1.0923,1.6395,1.2242
48.2,9.7,0.3831,0.5856,0.4243,0.5728,0.8751,0.6482,0.9351,1.3965,1.0509
48.2,9.8,0.3274,0.5041,0.3596,0.4928,0.742,0.5474,0.7783,1.175,0.8928
48.2,9.9,0.2792,0.4145,0.3111,0.4212,0.6173,0.4678,0.6795,1.0037,0.7612
48.2,10,0.2472,0.3683,0.2737,0.3635,0.5489,0.4069,0.5833,0.8765,0.6599
48.2,10.1,0.2189,0.3374,0.2462,0.3281,0.4934,0.3633,0.5182,0.7745,0.5839
48.2,10.2,0.2017,0.3132,0.226,0.296,0.452,0.3317,0.4561,0.7136,0.5295
48.2,10.3,0.1868,0.2915,0.2115,0.2678,0.4165,0.3092,0.4144,0.6571,0.4904
48.2,10.4,0.1743,0.281,0.2008,0.2554,0.4025,0.2924,0.3946,0.6353,0.4616
48.2,10.5,0.168,0.268,0.192,0.2419,0.389,0.2794,0.3716,0.6029,0.4407
48.2,10.6,0.162,0.2593,0.1853,0.2339,0.376,0.2698,0.3605,0.5848,0.4257
48.2,10.7,0.1562,0.2516,0.1804,0.2261,0.3634,0.263,0.3469,0.5672,0.4153
48.2,10.8,0.1534,0.2468,0.1768,0.2223,0.3513,0.258,0.3408,0.5554,0.4077
48.2,10.9,0.1506,0.2404,0.1739,0.2186,0.347,0.2541,0.3372,0.5526,0.4022
48.2,11,0.1506,0.2386,0.1712,0.2186,0.341,0.2506,0.3351,0.5438,0.3976
48.2,11.1,0.1452,0.2337,0.1691,0.2113,0.3395,0.248,0.3278,0.537,0.3942
48.2,11.2,0.1425,0.2337,0.1675,0.2047,0.3395,0.2459,0.3277,0.537,0.3917
48.2,11.3,0.14,0.2337,0.1658,0.2043,0.3395,0.2439,0.3186,0.5369,0.3894
48.2,11.4,0.14,0.2337,0.1646,0.2043,0.3395,0.2424,0.3186,0.5369,0.3878
48.2,11.5,0.14,0.2252,0.1624,0.204,0.3303,0.2398,0.3103,0.5335,0.3847
48.2,11.6,0.135,0.2252,0.1607,0.1973,0.3292,0.2376,0.3012,0.5266,0.3821
48.2,11.7,0.135,0.2252,0.1596,0.1973,0.3302,0.2364,0.3011,0.5335,0.3809
48.2,11.8,0.1302,0.2252,0.1581,0.1903,0.3292,0.2348,0.3011,0.5266,0.3791
48.2,11.9,0.1301,0.2252,0.1574,0.1903,0.3292,0.2342,0.3011,0.5266,0.3788
48.2,12,0.1302,0.2252,0.1581,0.1903,0.3302,0.2351,0.3011,0.5335,0.3803
48.2,12.1,0.1311,0.2252,0.1592,0.1936,0.3303,0.2366,0.3011,0.5369,0.3825
48.2,12.2,0.1302,0.2252,0.1567,0.1903,0.3303,0.2336,0.3011,0.5335,0.3785
48.2,12.3,0.1321,0.2252,0.159,0.1972,0.3303,0.2367,0.3011,0.5369,0.3826
48.2,12.4,0.1339,0.2294,0.1602,0.1939,0.335,0.2385,0.3011,0.537,0.3855
48.2,12.5,0.1361,0.2337,0.1628,0.2009,0.3425,0.2421,0.3097,0.55,0.391
48.2,12.6,0.14,0.2337,0.1646,0.2041,0.3425,0.2452,0.3145,0.5553,0.3961
48.2,12.7,0.14,0.2425,0.1685,0.2043,0.3552,0.2507,0.3191,0.5671,0.4047
48.2,12.8,0.14,0.2516,0.1723,0.2043,0.3658,0.2566,0.3197,0.5798,0.4142
48.2,12.9,0.1452,0.2574,0.1764,0.2113,0.376,0.2628,0.3295,0.594,0.4244
48.2,13,0.1494,0.261,0.1807,0.2171,0.3822,0.2694,0.3314,0.6143,0.4356
48.2,13.1,0.1551,0.2708,0.1881,0.225,0.3964,0.2799,0.3461,0.6353,0.4515
48.2,13.2,0.1581,0.2801,0.194,0.2314,0.4111,0.2891,0.3606,0.6571,0.4672
48.3,7.5,0.6229,0.9659,0.7129,0.9838,1.4347,1.0853,1.542,2.3233,1.7626
48.3,7.6,0.6775,1.0275,0.7594,1.0554,1.5176,1.1474,1.6471,2.4206,1.8623
48.3,7.7,0.6775,1.0456,0.7695,1.0382,1.5287,1.1592,1.6202,2.4391,1.8794
48.3,7.8,0.6464,1.0081,0.7336,0.9855,1.4739,1.1066,1.5419,2.3463,1.7878
48.3,7.9,0.5726,0.8958,0.6632,0.8649,1.3212,1.0021,1.3636,2.1367,1.5961
48.3,8,0.5047,0.8138,0.5935,0.7655,1.1696,0.8839,1.189,1.8454,1.3912
48.3,8.1,0.4837,0.7348,0.5465,0.7145,1.0865,0.8078,1.0985,1.6618,1.2686
48.3,8.2,0.4483,0.7056,0.5229,0.6652,1.0202,0.7714,1.0659,1.5603,1.2114
48.3,8.3,0.4483,0.7051,0.5208,0.6651,0.9883,0.7668,1.063,1.5419,1.2013
48.3,8.4,0.4663,0.7312,0.5426,0.6905,1.0528,0.7976,1.0632,1.6102,1.2431
48.3,8.5,0.5264,0.8138,0.5974,0.7875,1.1653,0.8782,1.181,1.8186,1.3587
48.3,8.6,0.631,0.9532,0.706,0.919,1.3835,1.0339,1.3786,2.1758,1.5886
48.3,8.7,0.8138,1.21,0.8869,1.1432,1.7689,1.282,1.6877,2.6294,2.0113
48.3,8.8,1.0762,1.6461,1.1625,1.5174,2.3842,1.7019,2.2681,3.5216,2.6269
48.3,8.9,1.3297,2.0845,1.4621,1.9075,2.9632,2.1698,2.8067,4.3534,3.2799
48.3,9,1.4252,2.2303,1.5783,2.0347,3.1467,2.3146,2.9297,4.6645,3.4732
48.3,9.1,1.3297,2.0777,1.4458,1.9074,2.8749,2.1412,2.7751,4.2733,3.2302
48.3,9.2,1.0726,1.6012,1.155,1.489,2.3109,1.6804,2.2202,3.4191,2.583
48.3,9.3,0.8203,1.228,0.8983,1.1714,1.7317,1.2966,1.7746,2.658,2.0307
48.3,9.4,0.6496,1.0073,0.7152,0.9855,1.4204,1.0549,1.4606,2.1759,1.6335
48.3,9.5,0.5433,0.8082,0.5841,0.7969,1.2043,0.8757,1.2182,1.8795,1.375
48.3,9.6,0.4604,0.6775,0.4928,0.6904,1.0211,0.7463,1.0605,1.5936,1.1955
48.3,9.7,0.3831,0.5726,0.4136,0.5728,0.8558,0.6331,0.9108,1.3513,1.0368
48.3,9.8,0.3274,0.4838,0.3558,0.4928,0.7179,0.5455,0.8,1.1751,0.9006
48.3,9.9,0.2791,0.4198,0.3106,0.4212,0.6374,0.4726,0.7027,1.0039,0.7798
48.3,10,0.2472,0.3684,0.274,0.3684,0.5518,0.4127,0.594,0.8818,0.6799
48.3,10.1,0.2171,0.3405,0.2459,0.3184,0.5107,0.3676,0.5192,0.7954,0.5999
48.3,10.2,0.2016,0.3027,0.2248,0.296,0.4556,0.3339,0.469,0.7259,0.5403
48.3,10.3,0.1828,0.2907,0.2091,0.2664,0.4263,0.3092,0.4234,0.6795,0.4971
48.3,10.4,0.1704,0.2708,0.197,0.2483,0.3964,0.29,0.3888,0.6353,0.4633
48.3,10.5,0.162,0.2574,0.1871,0.2339,0.376,0.2751,0.3606,0.5994,0.4386
48.3,10.6,0.1562,0.2516,0.1794,0.2261,0.3635,0.2638,0.3499,0.5785,0.4202
48.3,10.7,0.1506,0.2425,0.1736,0.2186,0.3532,0.2555,0.3372,0.5684,0.407
48.3,10.8,0.1452,0.2354,0.1692,0.2105,0.347,0.2492,0.3198,0.5553,0.3972
48.3,10.9,0.1452,0.2337,0.1656,0.2104,0.341,0.2442,0.3186,0.5438,0.3897
48.3,11,0.14,0.2265,0.1624,0.204,0.335,0.2398,0.31,0.5369,0.3836
48.3,11.1,0.1377,0.2252,0.1598,0.1975,0.3303,0.2365,0.3055,0.5351,0.3792
48.3,11.2,0.135,0.2252,0.1577,0.1973,0.3292,0.2337,0.301,0.5266,0.3757
48.3,11.3,0.1316,0.2179,0.1559,0.1905,0.3234,0.2314,0.301,0.5192,0.3728
48.3,11.4,0.1302,0.2171,0.1538,0.1903,0.3184,0.2287,0.2963,0.5192,0.3694
48.3,11.5,0.1293,0.2171,0.1509,0.1872,0.3184,0.225,0.2916,0.5182,0.3646
48.3,11.6,0.1255,0.2092,0.1484,0.1835,0.3073,0.2217,0.2912,0.51,0.3602
48.3,11.7,0.1223,0.2092,0.146,0.1826,0.307,0.2185,0.276,0.5019,0.356
48.3,11.8,0.121,0.2057,0.1436,0.1769,0.307,0.2154,0.2742,0.5018,0.3518
48.3,11.9,0.1167,0.2017,0.1419,0.1706,0.3015,0.2131,0.2658,0.4931,0.3486
48.3,12,0.1167,0.2017,0.1406,0.1705,0.296,0.2113,0.2658,0.4842,0.3463
48.3,12.1,0.1162,0.2016,0.1386,0.1682,0.296,0.2086,0.2645,0.4842,0.3425
48.3,12.2,0.1125,0.1977,0.137,0.1644,0.2958,0.2067,0.2577,0.4842,0.3401
48.3,12.3,0.1107,0.1977,0.1365,0.1636,0.2958,0.2061,0.2576,0.4842,0.3394
48.3,12.4,0.1125,0.2016,0.1366,0.1644,0.296,0.2064,0.2576,0.4842,0.3404
48.3,12.5,0.1125,0.2016,0.1369,0.1644,0.296,0.2074,0.2603,0.4842,0.3424
48.3,12.6,0.1158,0.2052,0.1401,0.1661,0.2962,0.2118,0.2631,0.5018,0.3488
48.3,12.7,0.1167,0.2092,0.1418,0.1705,0.307,0.2146,0.2722,0.502,0.3536
48.3,12.8,0.1167,0.2092,0.1441,0.1706,0.3076,0.2182,0.2722,0.5174,0.3596
48.3,12.9,0.1204,0.2171,0.1472,0.1743,0.3184,0.2231,0.2807,0.5192,0.3674
48.3,13,0.1248,0.2252,0.1508,0.1806,0.3302,0.2286,0.2822,0.5369,0.3767
48.3,13.1,0.1271,0.2265,0.1551,0.1897,0.3378,0.235,0.2919,0.5526,0.387
48.3,13.2,0.1321,0.2337,0.1598,0.1972,0.3442,0.2423,0.3062,0.5648,0.3994
48.3,13.3,0.1373,0.24,0.1653,0.2043,0.3575,0.2509,0.3225,0.5889,0.4145
48.3,13.4,0.1426,0.2472,0.1719,0.2124,0.3743,0.2609,0.3422,0.6143,0.431
48.4,7.6,0.6427,0.9697,0.727,0.9856,1.4492,1.1062,1.5756,2.3776,1.7994
48.4,7.7,0.6496,1.0087,0.7501,1.0211,1.5061,1.1355,1.5937,2.4206,1.8443
48.4,7.8,0.6496,1.0086,0.7412,0.9856,1.506,1.1221,1.5756,2.4205,1.8211
48.4,7.9,0.5972,0.932,0.6896,0.9105,1.3943,1.0449,1.4434,2.2741,1.6822
48.4,8,0.5265,0.8434,0.6249,0.8024,1.2218,0.9382,1.2646,1.9732,1.4825
48.4,8.1,0.5042,0.7645,0.5729,0.742,1.1274,0.8503,1.1668,1.7595,1.3347
48.4,8.2,0.4663,0.7312,0.5433,0.7032,1.0554,0.8038,1.0943,1.6471,1.2603
48.4,8.3,0.4663,0.7312,0.5341,0.6904,1.0528,0.7884,1.066,1.6102,1.2328
48.4,8.4,0.4837,0.7578,0.5464,0.6915,1.0865,0.8043,1.0632,1.6617,1.2512
48.4,8.5,0.5234,0.8138,0.5871,0.7624,1.1652,0.8622,1.1525,1.8186,1.3323
48.4,8.6,0.5856,0.9058,0.6729,0.8558,1.3029,0.9883,1.2877,2.0614,1.5119
